date,datetime,cash_type,card,money,coffee_name
16-11-2024 00:00,45612.55342,card,ANON-0000-0000-0819,30.86,Americano with Milk
16-12-2024 00:00,45642.76668,card,ANON-0000-0000-0012,30.86,Americano with Milk
17-12-2024 00:00,45643.45076,card,ANON-0000-0000-0276,30.86,Americano with Milk
18-12-2024 00:00,45644.41761,card,ANON-0000-0000-1016,30.86,Americano with Milk
08-11-2024 00:00,45604.68962,card,ANON-0000-0000-0869,30.86,Americano with Milk
19-12-2024 00:00,45645.82521,card,ANON-0000-0000-1020,30.86,Americano with Milk
12-12-2024 00:00,45638.33231,card,ANON-0000-0000-1001,30.86,Americano with Milk
05-12-2024 00:00,45631.41865,card,ANON-0000-0000-0276,30.86,Americano with Milk
29-11-2024 00:00,45625.38023,card,ANON-0000-0000-0385,30.86,Americano with Milk
29-11-2024 00:00,45625.38091,card,ANON-0000-0000-0385,30.86,Americano with Milk
29-11-2024 00:00,45625.63758,card,ANON-0000-0000-0953,30.86,Americano with Milk
30-11-2024 00:00,45626.64843,card,ANON-0000-0000-0097,30.86,Americano with Milk
30-11-2024 00:00,45626.91931,card,ANON-0000-0000-0957,30.86,Americano with Milk
01-12-2024 00:00,45627.42745,card,ANON-0000-0000-0040,30.86,Americano with Milk
01-12-2024 00:00,45627.42815,card,ANON-0000-0000-0040,30.86,Americano with Milk
01-12-2024 00:00,45627.43248,card,ANON-0000-0000-0385,30.86,Americano with Milk
01-12-2024 00:00,45627.60721,card,ANON-0000-0000-0958,30.86,Americano with Milk
01-12-2024 00:00,45627.71555,card,ANON-0000-0000-0965,30.86,Americano with Milk
01-12-2024 00:00,45627.71634,card,ANON-0000-0000-0965,30.86,Americano with Milk
01-12-2024 00:00,45627.77672,card,ANON-0000-0000-0966,30.86,Americano with Milk
18-11-2024 00:00,45614.32866,card,ANON-0000-0000-0923,30.86,Americano with Milk
05-11-2024 00:00,45601.92128,card,ANON-0000-0000-0637,30.86,Americano with Milk
30-10-2024 00:00,45595.36631,card,ANON-0000-0000-0571,30.86,Americano with Milk
05-11-2024 00:00,45601.44565,card,ANON-0000-0000-0012,30.86,Americano with Milk
11-10-2024 00:00,45576.3729,card,ANON-0000-0000-0726,30.86,Americano with Milk
11-10-2024 00:00,45576.32976,card,ANON-0000-0000-0276,30.86,Americano with Milk
10-10-2024 00:00,45575.78924,card,ANON-0000-0000-0713,30.86,Americano with Milk
10-10-2024 00:00,45575.39121,card,ANON-0000-0000-0276,30.86,Americano with Milk
09-10-2024 00:00,45574.57818,card,ANON-0000-0000-0735,30.86,Americano with Milk
09-10-2024 00:00,45574.4051,card,ANON-0000-0000-0424,30.86,Americano with Milk
15-11-2024 00:00,45611.73311,card,ANON-0000-0000-0851,30.86,Americano with Milk
11-10-2024 00:00,45576.39702,card,ANON-0000-0000-0744,30.86,Americano with Milk
29-10-2024 00:00,45594.79312,card,ANON-0000-0000-0836,30.86,Americano with Milk
20-12-2024 00:00,45646.40243,card,ANON-0000-0000-0276,30.86,Americano with Milk
03-01-2025 00:00,45660.70705,card,ANON-0000-0000-1070,30.86,Americano with Milk
03-01-2025 00:00,45660.42397,card,ANON-0000-0000-0276,30.86,Americano with Milk
02-01-2025 00:00,45659.69148,card,ANON-0000-0000-0877,30.86,Americano with Milk
02-01-2025 00:00,45659.41534,card,ANON-0000-0000-0276,30.86,Americano with Milk
04-01-2025 00:00,45661.67564,card,ANON-0000-0000-1034,30.86,Americano with Milk
31-12-2024 00:00,45657.72978,card,ANON-0000-0000-1064,30.86,Americano with Milk
15-11-2024 00:00,45611.78011,card,ANON-0000-0000-0287,30.86,Americano with Milk
22-01-2025 00:00,45679.73063,card,ANON-0000-0000-0463,30.86,Americano with Milk
11-10-2024 00:00,45576.43792,card,ANON-0000-0000-0242,30.86,Americano with Milk
12-10-2024 00:00,45577.49561,card,ANON-0000-0000-0750,30.86,Americano with Milk
20-10-2024 00:00,45585.66163,card,ANON-0000-0000-0455,30.86,Americano with Milk
19-10-2024 00:00,45584.3571,card,ANON-0000-0000-0785,30.86,Americano with Milk
18-10-2024 00:00,45583.91138,card,ANON-0000-0000-0784,30.86,Americano with Milk
17-10-2024 00:00,45582.84139,card,ANON-0000-0000-0778,30.86,Americano with Milk
17-10-2024 00:00,45582.49962,card,ANON-0000-0000-0774,30.86,Americano with Milk
16-10-2024 00:00,45581.81848,card,ANON-0000-0000-0771,30.86,Americano with Milk
16-10-2024 00:00,45581.81785,card,ANON-0000-0000-0771,30.86,Americano with Milk
11-10-2024 00:00,45576.91243,card,ANON-0000-0000-0748,30.86,Americano with Milk
16-10-2024 00:00,45581.73843,card,ANON-0000-0000-0510,30.86,Americano with Milk
16-10-2024 00:00,45581.44821,card,ANON-0000-0000-0333,30.86,Americano with Milk
16-10-2024 00:00,45581.4284,card,ANON-0000-0000-0571,30.86,Americano with Milk
16-10-2024 00:00,45581.42764,card,ANON-0000-0000-0571,30.86,Americano with Milk
15-10-2024 00:00,45580.5526,card,ANON-0000-0000-0764,30.86,Americano with Milk
09-10-2024 00:00,45574.35136,card,ANON-0000-0000-0276,30.86,Americano with Milk
14-10-2024 00:00,45579.35202,card,ANON-0000-0000-0276,30.86,Americano with Milk
13-10-2024 00:00,45578.51443,card,ANON-0000-0000-0752,30.86,Americano with Milk
16-10-2024 00:00,45581.52065,card,ANON-0000-0000-0769,30.86,Americano with Milk
16-10-2024 00:00,45581.34822,card,ANON-0000-0000-0276,30.86,Americano with Milk
22-01-2025 00:00,45679.79891,card,ANON-0000-0000-1051,30.86,Americano with Milk
16-11-2024 00:00,45612.52211,card,ANON-0000-0000-0912,30.86,Americano with Milk
20-01-2025 00:00,45677.45654,card,ANON-0000-0000-0276,30.86,Americano with Milk
11-01-2025 00:00,45668.5923,card,ANON-0000-0000-1090,30.86,Americano with Milk
13-01-2025 00:00,45670.33912,card,ANON-0000-0000-0533,30.86,Americano with Milk
12-01-2025 00:00,45669.87227,card,ANON-0000-0000-1097,30.86,Americano with Milk
12-01-2025 00:00,45669.49294,card,ANON-0000-0000-0012,30.86,Americano with Milk
14-01-2025 00:00,45671.67939,card,ANON-0000-0000-1101,30.86,Americano with Milk
12-01-2025 00:00,45669.48996,card,ANON-0000-0000-0842,30.86,Americano with Milk
20-01-2025 00:00,45677.57308,card,ANON-0000-0000-1112,30.86,Americano with Milk
14-01-2025 00:00,45671.68017,card,ANON-0000-0000-1101,30.86,Americano with Milk
16-01-2025 00:00,45673.4015,card,ANON-0000-0000-0419,30.86,Americano with Milk
16-01-2025 00:00,45673.44561,card,ANON-0000-0000-0012,30.86,Americano with Milk
11-01-2025 00:00,45668.75102,card,ANON-0000-0000-1095,30.86,Americano with Milk
11-01-2025 00:00,45668.59419,card,ANON-0000-0000-1091,30.86,Americano with Milk
17-01-2025 00:00,45674.36662,card,ANON-0000-0000-0276,30.86,Americano with Milk
11-01-2025 00:00,45668.32257,card,ANON-0000-0000-0842,30.86,Americano with Milk
17-01-2025 00:00,45674.39419,card,ANON-0000-0000-0012,30.86,Americano with Milk
15-01-2025 00:00,45672.38338,card,ANON-0000-0000-0419,30.86,Americano with Milk
31-12-2024 00:00,45657.46715,card,ANON-0000-0000-0195,30.86,Americano with Milk
21-01-2025 00:00,45678.34686,card,ANON-0000-0000-1082,30.86,Americano with Milk
21-12-2024 00:00,45647.82516,card,ANON-0000-0000-1030,30.86,Americano with Milk
31-12-2024 00:00,45657.43713,card,ANON-0000-0000-1062,30.86,Americano with Milk
31-12-2024 00:00,45657.43534,card,ANON-0000-0000-1062,30.86,Americano with Milk
30-12-2024 00:00,45656.68743,card,ANON-0000-0000-1003,30.86,Americano with Milk
30-12-2024 00:00,45656.63448,card,ANON-0000-0000-0920,30.86,Americano with Milk
30-12-2024 00:00,45656.40569,card,ANON-0000-0000-0276,30.86,Americano with Milk
28-12-2024 00:00,45654.42968,card,ANON-0000-0000-0727,30.86,Americano with Milk
27-12-2024 00:00,45653.82525,card,ANON-0000-0000-1051,30.86,Americano with Milk
21-12-2024 00:00,45647.64965,card,ANON-0000-0000-0842,30.86,Americano with Milk
27-12-2024 00:00,45653.42562,card,ANON-0000-0000-0276,30.86,Americano with Milk
25-12-2024 00:00,45651.5536,card,ANON-0000-0000-1043,30.86,Americano with Milk
25-12-2024 00:00,45651.52434,card,ANON-0000-0000-1042,30.86,Americano with Milk
13-01-2025 00:00,45670.38703,card,ANON-0000-0000-0276,30.86,Americano with Milk
24-12-2024 00:00,45650.63245,card,ANON-0000-0000-1038,30.86,Americano with Milk
23-12-2024 00:00,45649.62527,card,ANON-0000-0000-1036,30.86,Americano with Milk
23-12-2024 00:00,45649.44587,card,ANON-0000-0000-0042,30.86,Americano with Milk
23-12-2024 00:00,45649.39048,card,ANON-0000-0000-0276,30.86,Americano with Milk
25-12-2024 00:00,45651.95355,card,ANON-0000-0000-0154,30.86,Americano with Milk
01-11-2024 00:00,45597.94579,card,ANON-0000-0000-0695,30.86,Americano with Milk
10-01-2025 00:00,45667.74976,card,ANON-0000-0000-0224,30.86,Americano with Milk
30-09-2024 00:00,45565.82864,card,ANON-0000-0000-0694,30.86,Americano with Milk
02-10-2024 00:00,45567.43328,card,ANON-0000-0000-0704,30.86,Americano with Milk
02-10-2024 00:00,45567.38839,card,ANON-0000-0000-0276,30.86,Americano with Milk
01-10-2024 00:00,45566.59644,card,ANON-0000-0000-0699,30.86,Americano with Milk
01-10-2024 00:00,45566.50999,card,ANON-0000-0000-0698,30.86,Americano with Milk
08-10-2024 00:00,45573.89204,card,ANON-0000-0000-0040,30.86,Americano with Milk
01-10-2024 00:00,45566.4193,card,ANON-0000-0000-0333,30.86,Americano with Milk
01-10-2024 00:00,45566.41837,card,ANON-0000-0000-0333,30.86,Americano with Milk
01-10-2024 00:00,45566.40869,card,ANON-0000-0000-0276,30.86,Americano with Milk
30-09-2024 00:00,45565.90356,card,ANON-0000-0000-0695,30.86,Americano with Milk
30-09-2024 00:00,45565.83452,card,ANON-0000-0000-0633,30.86,Americano with Milk
30-09-2024 00:00,45565.83382,card,ANON-0000-0000-0531,30.86,Americano with Milk
30-09-2024 00:00,45565.69843,card,ANON-0000-0000-0333,30.86,Americano with Milk
30-09-2024 00:00,45565.48119,card,ANON-0000-0000-0693,30.86,Americano with Milk
30-09-2024 00:00,45565.41747,card,ANON-0000-0000-0276,30.86,Americano with Milk
29-09-2024 00:00,45564.45396,card,ANON-0000-0000-0333,30.86,Americano with Milk
28-09-2024 00:00,45563.72658,card,ANON-0000-0000-0684,30.86,Americano with Milk
08-10-2024 00:00,45573.66022,card,ANON-0000-0000-0730,30.86,Americano with Milk
08-10-2024 00:00,45573.89273,card,ANON-0000-0000-0040,30.86,Americano with Milk
21-10-2024 00:00,45586.37841,card,ANON-0000-0000-0385,30.86,Americano with Milk
03-10-2024 00:00,45568.63339,card,ANON-0000-0000-0709,30.86,Americano with Milk
04-10-2024 00:00,45569.39609,card,ANON-0000-0000-0004,30.86,Americano with Milk
01-10-2024 00:00,45566.4969,card,ANON-0000-0000-0697,30.86,Americano with Milk
06-10-2024 00:00,45571.57639,card,ANON-0000-0000-0718,30.86,Americano with Milk
05-11-2024 00:00,45601.38449,card,ANON-0000-0000-0731,30.86,Americano with Milk
05-11-2024 00:00,45601.37896,card,ANON-0000-0000-0276,30.86,Americano with Milk
04-11-2024 00:00,45600.52438,card,ANON-0000-0000-0854,30.86,Americano with Milk
04-11-2024 00:00,45600.3604,card,ANON-0000-0000-0276,30.86,Americano with Milk
06-10-2024 00:00,45571.50814,card,ANON-0000-0000-0665,30.86,Americano with Milk
03-11-2024 00:00,45599.55204,card,ANON-0000-0000-0849,30.86,Americano with Milk
03-11-2024 00:00,45599.40847,card,ANON-0000-0000-0040,30.86,Americano with Milk
03-11-2024 00:00,45599.40771,card,ANON-0000-0000-0040,30.86,Americano with Milk
02-11-2024 00:00,45598.76281,card,ANON-0000-0000-0620,30.86,Americano with Milk
02-11-2024 00:00,45598.621,card,ANON-0000-0000-0846,30.86,Americano with Milk
03-11-2024 00:00,45599.58265,card,ANON-0000-0000-0851,30.86,Americano with Milk
23-10-2024 00:00,45588.36475,card,ANON-0000-0000-0276,30.86,Americano with Milk
21-10-2024 00:00,45586.64378,card,ANON-0000-0000-0795,30.86,Americano with Milk
15-11-2024 00:00,45611.77942,card,ANON-0000-0000-0287,30.86,Americano with Milk
01-10-2024 00:00,45566.50889,card,ANON-0000-0000-0698,30.86,Americano with Milk
08-10-2024 00:00,45573.37863,card,ANON-0000-0000-0276,30.86,Americano with Milk
07-10-2024 00:00,45572.51246,card,ANON-0000-0000-0727,30.86,Americano with Milk
07-10-2024 00:00,45572.36854,card,ANON-0000-0000-0385,30.86,Americano with Milk
06-10-2024 00:00,45571.76233,card,ANON-0000-0000-0721,30.86,Americano with Milk
02-11-2024 00:00,45598.43969,card,ANON-0000-0000-0097,30.86,Americano with Milk
09-09-2024 00:00,45544.41032,card,ANON-0000-0000-0583,32.82,Hot Chocolate
09-09-2024 00:00,45544.4161,card,ANON-0000-0000-0494,32.82,Latte
03-06-2024 00:00,45446.60626,card,ANON-0000-0000-0024,32.82,Americano with Milk
09-09-2024 00:00,45544.47904,card,ANON-0000-0000-0602,32.82,Latte
24-09-2024 00:00,45559.87864,card,ANON-0000-0000-0631,32.82,Latte
09-09-2024 00:00,45544.63349,card,ANON-0000-0000-0604,32.82,Latte
24-09-2024 00:00,45559.53246,card,ANON-0000-0000-0660,32.82,Latte
09-09-2024 00:00,45544.72512,card,ANON-0000-0000-0605,32.82,Latte
13-09-2024 00:00,45548.41064,card,ANON-0000-0000-0619,32.82,Latte
24-09-2024 00:00,45559.5173,card,ANON-0000-0000-0634,32.82,Latte
09-09-2024 00:00,45544.40961,card,ANON-0000-0000-0583,32.82,Latte
20-09-2024 00:00,45555.66909,card,ANON-0000-0000-0642,32.82,Latte
24-09-2024 00:00,45559.84433,card,ANON-0000-0000-0663,32.82,Hot Chocolate
09-09-2024 00:00,45544.33099,card,ANON-0000-0000-0570,32.82,Latte
09-05-2024 00:00,45421.75968,card,ANON-0000-0000-0143,32.82,Americano with Milk
09-09-2024 00:00,45544.32724,card,ANON-0000-0000-0599,32.82,Latte
04-06-2024 00:00,45447.43558,card,ANON-0000-0000-0097,32.82,Americano with Milk
09-09-2024 00:00,45544.75956,card,ANON-0000-0000-0507,32.82,Latte
25-09-2024 00:00,45560.32733,card,ANON-0000-0000-0664,32.82,Cappuccino
07-09-2024 00:00,45542.84296,card,ANON-0000-0000-0598,32.82,Latte
07-09-2024 00:00,45542.81754,card,ANON-0000-0000-0283,32.82,Latte
07-09-2024 00:00,45542.81673,card,ANON-0000-0000-0283,32.82,Latte
07-09-2024 00:00,45542.81603,card,ANON-0000-0000-0283,32.82,Cocoa
25-09-2024 00:00,45560.49506,card,ANON-0000-0000-0665,32.82,Latte
12-05-2024 00:00,45424.66128,card,ANON-0000-0000-0163,32.82,Americano with Milk
07-09-2024 00:00,45542.66329,card,ANON-0000-0000-0597,32.82,Latte
12-05-2024 00:00,45424.66969,card,ANON-0000-0000-0012,32.82,Americano with Milk
18-09-2024 00:00,45553.60404,card,ANON-0000-0000-0638,32.82,Latte
09-09-2024 00:00,45544.32907,card,ANON-0000-0000-0582,32.82,Cappuccino
18-09-2024 00:00,45553.73217,card,ANON-0000-0000-0639,32.82,Latte
25-05-2024 00:00,45437.53001,card,ANON-0000-0000-0212,32.82,Americano with Milk
25-05-2024 00:00,45437.54042,card,ANON-0000-0000-0213,32.82,Americano with Milk
17-09-2024 00:00,45552.93078,card,ANON-0000-0000-0637,32.82,Hot Chocolate
25-05-2024 00:00,45437.52929,card,ANON-0000-0000-0212,32.82,Americano with Milk
14-09-2024 00:00,45549.68703,card,ANON-0000-0000-0543,32.82,Cappuccino
31-05-2024 00:00,45443.32914,card,ANON-0000-0000-0245,32.82,Americano with Milk
14-09-2024 00:00,45549.6877,card,ANON-0000-0000-0543,32.82,Cappuccino
31-05-2024 00:00,45443.85632,card,ANON-0000-0000-0134,32.82,Americano with Milk
24-09-2024 00:00,45559.51663,card,ANON-0000-0000-0634,32.82,Latte
31-05-2024 00:00,45443.61821,card,ANON-0000-0000-0249,32.82,Americano with Milk
15-09-2024 00:00,45550.62036,card,ANON-0000-0000-0543,32.82,Cappuccino
16-09-2024 00:00,45551.56415,card,ANON-0000-0000-0621,32.82,Latte
16-09-2024 00:00,45551.6412,card,ANON-0000-0000-0621,32.82,Latte
23-09-2024 00:00,45558.84011,card,ANON-0000-0000-0206,32.82,Cappuccino
16-09-2024 00:00,45551.72087,card,ANON-0000-0000-0623,32.82,Latte
16-09-2024 00:00,45551.78803,card,ANON-0000-0000-0624,32.82,Latte
19-09-2024 00:00,45554.41772,card,ANON-0000-0000-0494,32.82,Latte
27-05-2024 00:00,45439.58706,card,ANON-0000-0000-0224,32.82,Americano with Milk
23-09-2024 00:00,45558.82456,card,ANON-0000-0000-0507,32.82,Latte
21-09-2024 00:00,45556.85799,card,ANON-0000-0000-0602,32.82,Latte
21-09-2024 00:00,45556.76216,card,ANON-0000-0000-0507,32.82,Latte
22-09-2024 00:00,45557.84664,card,ANON-0000-0000-0654,32.82,Latte
22-09-2024 00:00,45557.68407,card,ANON-0000-0000-0653,32.82,Cocoa
11-05-2024 00:00,45423.7284,card,ANON-0000-0000-0012,32.82,Americano with Milk
22-09-2024 00:00,45557.64873,card,ANON-0000-0000-0652,32.82,Latte
28-05-2024 00:00,45440.38901,card,ANON-0000-0000-0097,32.82,Americano with Milk
17-09-2024 00:00,45552.93028,card,ANON-0000-0000-0636,32.82,Hot Chocolate
28-05-2024 00:00,45440.35913,card,ANON-0000-0000-0012,32.82,Americano with Milk
26-05-2024 00:00,45438.60058,card,ANON-0000-0000-0214,32.82,Americano with Milk
21-09-2024 00:00,45556.4592,card,ANON-0000-0000-0644,32.82,Latte
21-09-2024 00:00,45556.45988,card,ANON-0000-0000-0644,32.82,Cocoa
27-05-2024 00:00,45439.89522,card,ANON-0000-0000-0192,32.82,Americano with Milk
26-05-2024 00:00,45438.61179,card,ANON-0000-0000-0216,32.82,Americano with Milk
21-09-2024 00:00,45556.63205,card,ANON-0000-0000-0645,32.82,Cappuccino
21-09-2024 00:00,45556.65016,card,ANON-0000-0000-0646,32.82,Latte
21-09-2024 00:00,45556.76144,card,ANON-0000-0000-0507,32.82,Latte
21-09-2024 00:00,45556.85692,card,ANON-0000-0000-0602,32.82,Latte
28-05-2024 00:00,45440.85037,card,ANON-0000-0000-0009,32.82,Americano with Milk
16-09-2024 00:00,45551.88302,card,ANON-0000-0000-0626,32.82,Latte
22-09-2024 00:00,45557.91255,card,ANON-0000-0000-0637,32.82,Hot Chocolate
25-08-2024 00:00,45529.52897,card,ANON-0000-0000-0546,32.82,Cappuccino
25-08-2024 00:00,45529.62017,card,ANON-0000-0000-0077,32.82,Latte
14-06-2024 00:00,45457.77076,card,ANON-0000-0000-0298,32.82,Americano with Milk
27-07-2024 00:00,45500.71087,card,ANON-0000-0000-0415,32.82,Cappuccino
13-06-2024 00:00,45456.87672,card,ANON-0000-0000-0009,32.82,Americano with Milk
26-08-2024 00:00,45530.44288,card,ANON-0000-0000-0547,32.82,Latte
26-08-2024 00:00,45530.44362,card,ANON-0000-0000-0548,32.82,Cappuccino
13-06-2024 00:00,45456.86687,card,ANON-0000-0000-0009,32.82,Americano with Milk
13-06-2024 00:00,45456.84782,card,ANON-0000-0000-0012,32.82,Americano with Milk
26-08-2024 00:00,45530.78786,card,ANON-0000-0000-0549,32.82,Latte
20-05-2024 00:00,45432.85889,card,ANON-0000-0000-0194,32.82,Americano with Milk
13-06-2024 00:00,45456.71179,card,ANON-0000-0000-0294,32.82,Americano with Milk
15-06-2024 00:00,45458.51764,card,ANON-0000-0000-0300,32.82,Americano with Milk
22-09-2024 00:00,45557.84763,card,ANON-0000-0000-0654,32.82,Cappuccino
25-05-2024 00:00,45437.69942,card,ANON-0000-0000-0040,32.82,Americano with Milk
25-08-2024 00:00,45529.39192,card,ANON-0000-0000-0545,32.82,Cappuccino
30-05-2024 00:00,45442.86622,card,ANON-0000-0000-0009,32.82,Americano with Milk
15-06-2024 00:00,45458.51582,card,ANON-0000-0000-0300,32.82,Americano with Milk
05-06-2024 00:00,45448.8222,card,ANON-0000-0000-0263,32.82,Americano with Milk
17-09-2024 00:00,45552.33959,card,ANON-0000-0000-0621,32.82,Latte
23-09-2024 00:00,45558.72763,card,ANON-0000-0000-0658,32.82,Cappuccino
17-09-2024 00:00,45552.38199,card,ANON-0000-0000-0554,32.82,Cappuccino
30-05-2024 00:00,45442.6224,card,ANON-0000-0000-0097,32.82,Americano with Milk
23-05-2024 00:00,45435.95013,card,ANON-0000-0000-0208,32.82,Americano with Milk
30-05-2024 00:00,45442.35909,card,ANON-0000-0000-0242,32.82,Americano with Milk
17-09-2024 00:00,45552.53073,card,ANON-0000-0000-0629,32.82,Latte
17-09-2024 00:00,45552.68724,card,ANON-0000-0000-0554,32.82,Cappuccino
17-09-2024 00:00,45552.6882,card,ANON-0000-0000-0630,32.82,Latte
17-09-2024 00:00,45552.78778,card,ANON-0000-0000-0631,32.82,Hot Chocolate
24-05-2024 00:00,45436.93797,card,ANON-0000-0000-0210,32.82,Americano with Milk
17-09-2024 00:00,45552.80055,card,ANON-0000-0000-0634,32.82,Latte
22-09-2024 00:00,45557.91313,card,ANON-0000-0000-0637,32.82,Hot Chocolate
22-05-2024 00:00,45434.58357,card,ANON-0000-0000-0009,32.82,Americano with Milk
05-06-2024 00:00,45448.44506,card,ANON-0000-0000-0097,32.82,Americano with Milk
27-08-2024 00:00,45531.4195,card,ANON-0000-0000-0375,32.82,Latte
16-09-2024 00:00,45551.78895,card,ANON-0000-0000-0625,32.82,Latte
28-07-2024 00:00,45501.59644,card,ANON-0000-0000-0276,32.82,Latte
04-06-2024 00:00,45447.89795,card,ANON-0000-0000-0259,32.82,Americano with Milk
31-07-2024 00:00,45504.5498,card,ANON-0000-0000-0384,32.82,Cocoa
31-07-2024 00:00,45504.55139,card,ANON-0000-0000-0384,32.82,Latte
20-07-2024 00:00,45493.63552,card,ANON-0000-0000-0391,32.82,Latte
24-04-2024 00:00,45406.48155,card,ANON-0000-0000-0133,32.82,Americano with Milk
22-09-2024 00:00,45557.42579,card,ANON-0000-0000-0649,32.82,Latte
09-08-2024 00:00,45513.47788,card,ANON-0000-0000-0475,32.82,Latte
25-06-2024 00:00,45468.43642,card,ANON-0000-0000-0012,32.82,Americano with Milk
25-06-2024 00:00,45468.4373,card,ANON-0000-0000-0040,32.82,Americano with Milk
21-06-2024 00:00,45464.55592,card,ANON-0000-0000-0012,32.82,Americano with Milk
22-04-2024 00:00,45404.47879,card,ANON-0000-0000-0129,32.82,Americano with Milk
14-08-2024 00:00,45518.31731,card,ANON-0000-0000-0472,32.82,Cappuccino
14-08-2024 00:00,45518.31653,card,ANON-0000-0000-0475,32.82,Latte
24-04-2024 00:00,45406.81933,card,ANON-0000-0000-0134,32.82,Americano with Milk
13-08-2024 00:00,45517.86415,card,ANON-0000-0000-0500,32.82,Cappuccino
19-07-2024 00:00,45492.69278,card,ANON-0000-0000-0384,32.82,Latte
13-08-2024 00:00,45517.8546,card,ANON-0000-0000-0499,32.82,Cocoa
13-08-2024 00:00,45517.85387,card,ANON-0000-0000-0499,32.82,Latte
24-04-2024 00:00,45406.52719,card,ANON-0000-0000-0059,32.82,Americano with Milk
17-08-2024 00:00,45521.78401,card,ANON-0000-0000-0456,32.82,Cappuccino
13-08-2024 00:00,45517.61504,card,ANON-0000-0000-0494,32.82,Latte
26-06-2024 00:00,45469.89461,card,ANON-0000-0000-0206,32.82,Americano with Milk
13-08-2024 00:00,45517.49986,card,ANON-0000-0000-0496,32.82,Latte
27-06-2024 00:00,45470.38592,card,ANON-0000-0000-0326,32.82,Americano with Milk
21-06-2024 00:00,45464.55509,card,ANON-0000-0000-0012,32.82,Americano with Milk
27-06-2024 00:00,45470.90559,card,ANON-0000-0000-0328,32.82,Americano with Milk
24-04-2024 00:00,45406.69384,card,ANON-0000-0000-0009,32.82,Americano with Milk
28-06-2024 00:00,45471.91036,card,ANON-0000-0000-0330,32.82,Americano with Milk
16-08-2024 00:00,45520.52033,card,ANON-0000-0000-0513,32.82,Latte
12-08-2024 00:00,45516.95718,card,ANON-0000-0000-0134,32.82,Cappuccino
12-08-2024 00:00,45516.90113,card,ANON-0000-0000-0494,32.82,Latte
17-08-2024 00:00,45521.69015,card,ANON-0000-0000-0192,32.82,Latte
20-07-2024 00:00,45493.33806,card,ANON-0000-0000-0387,32.82,Latte
20-07-2024 00:00,45493.37562,card,ANON-0000-0000-0388,32.82,Latte
20-07-2024 00:00,45493.37671,card,ANON-0000-0000-0389,32.82,Latte
29-07-2024 00:00,45502.44704,card,ANON-0000-0000-0421,32.82,Hot Chocolate
29-07-2024 00:00,45502.44787,card,ANON-0000-0000-0421,32.82,Hot Chocolate
26-07-2024 00:00,45499.74895,card,ANON-0000-0000-0411,32.82,Cappuccino
03-07-2024 00:00,45476.70365,card,ANON-0000-0000-0270,32.82,Americano with Milk
23-07-2024 00:00,45496.6396,card,ANON-0000-0000-0401,32.82,Latte
23-07-2024 00:00,45496.36765,card,ANON-0000-0000-0398,32.82,Cocoa
18-07-2024 00:00,45491.76277,card,ANON-0000-0000-0382,32.82,Cappuccino
18-07-2024 00:00,45491.81309,card,ANON-0000-0000-0009,32.82,Latte
18-07-2024 00:00,45491.88868,card,ANON-0000-0000-0383,32.82,Hot Chocolate
31-07-2024 00:00,45504.91339,card,ANON-0000-0000-0446,32.82,Latte
31-07-2024 00:00,45504.91264,card,ANON-0000-0000-0445,32.82,Latte
31-07-2024 00:00,45504.89336,card,ANON-0000-0000-0444,32.82,Latte
18-07-2024 00:00,45491.89028,card,ANON-0000-0000-0383,32.82,Latte
18-07-2024 00:00,45491.90716,card,ANON-0000-0000-0384,32.82,Latte
31-07-2024 00:00,45504.86962,card,ANON-0000-0000-0153,32.82,Cappuccino
31-07-2024 00:00,45504.86887,card,ANON-0000-0000-0443,32.82,Latte
19-07-2024 00:00,45492.54071,card,ANON-0000-0000-0386,32.82,Latte
21-07-2024 00:00,45494.43815,card,ANON-0000-0000-0367,32.82,Cocoa
23-07-2024 00:00,45496.36887,card,ANON-0000-0000-0399,32.82,Latte
30-07-2024 00:00,45503.928,card,ANON-0000-0000-0436,32.82,Cappuccino
21-07-2024 00:00,45494.48575,card,ANON-0000-0000-0392,32.82,Cappuccino
30-07-2024 00:00,45503.89814,card,ANON-0000-0000-0435,32.82,Latte
21-07-2024 00:00,45494.5712,card,ANON-0000-0000-0394,32.82,Latte
13-08-2024 00:00,45517.6583,card,ANON-0000-0000-0498,32.82,Cappuccino
22-07-2024 00:00,45495.69766,card,ANON-0000-0000-0396,32.82,Latte
19-07-2024 00:00,45492.69189,card,ANON-0000-0000-0384,32.82,Latte
19-07-2024 00:00,45492.59123,card,ANON-0000-0000-0384,32.82,Cocoa
31-07-2024 00:00,45504.75295,card,ANON-0000-0000-0440,32.82,Latte
19-07-2024 00:00,45492.58982,card,ANON-0000-0000-0384,32.82,Latte
31-07-2024 00:00,45504.81163,card,ANON-0000-0000-0009,32.82,Latte
31-07-2024 00:00,45504.86577,card,ANON-0000-0000-0442,32.82,Cocoa
23-07-2024 00:00,45496.34232,card,ANON-0000-0000-0197,32.82,Latte
29-07-2024 00:00,45502.41562,card,ANON-0000-0000-0420,32.82,Cappuccino
17-08-2024 00:00,45521.94629,card,ANON-0000-0000-0519,32.82,Latte
18-05-2024 00:00,45430.70034,card,ANON-0000-0000-0172,32.82,Americano with Milk
20-05-2024 00:00,45432.42082,card,ANON-0000-0000-0190,32.82,Americano with Milk
